date,store_id,product_id,units_sold,net_sales,transaction_count,load_timestamp
2025-01-01,9,10,7,4697,7,2026-02-05 15:00:51.594427
2025-01-01,9,11,7,22659,7,2026-02-05 15:00:51.594427
2025-01-01,9,12,5,11580,2,2026-02-05 15:00:51.595687
2025-01-01,9,13,8,33136,2,2026-02-05 15:00:51.595687
2025-01-01,9,14,4,1592,1,2026-02-05 15:00:51.596699
2025-01-01,9,15,4,19188,4,2026-02-05 15:00:51.596699
2025-01-01,9,16,2,1512,1,2026-02-05 15:00:51.597709
2025-01-01,9,17,30,35790,10,2026-02-05 15:00:51.597709
2025-01-01,9,18,7,350,2,2026-02-05 15:00:51.598705
2025-01-01,9,19,4,8736,2,2026-02-05 15:00:51.599873
2025-01-01,9,20,4,9408,2,2026-02-05 15:00:51.599873
2025-01-01,9,21,3,4458,1,2026-02-05 15:00:51.600850
2025-01-01,9,22,4,716,4,2026-02-05 15:00:51.602215
2025-01-01,9,23,5,13745,5,2026-02-05 15:00:51.602215
2025-01-01,9,24,5,24710,1,2026-02-05 15:00:51.603288
2025-01-01,9,25,5,5345,5,2026-02-05 15:00:51.603288
2025-01-01,9,26,9,10584,4,2026-02-05 15:00:51.603288
2025-01-01,9,27,1,360,1,2026-02-05 15:00:51.604391
2025-01-01,9,28,7,26936,3,2026-02-05 15:00:51.604391
2025-01-01,9,29,3,8772,1,2026-02-05 15:00:51.605476
2025-01-01,9,30,3,2127,1,2026-02-05 15:00:51.605476
2025-01-01,9,31,8,19040,4,2026-02-05 15:00:51.606472
2025-01-01,9,32,1,1693,1,2026-02-05 15:00:51.607474
2025-01-01,9,33,6,13704,3,2026-02-05 15:00:51.607474
2025-01-01,9,34,1,2434,1,2026-02-05 15:00:51.608869
2025-01-01,9,35,2,2486,2,2026-02-05 15:00:51.608869
2025-01-01,9,36,5,22840,1,2026-02-05 15:00:51.609901
2025-01-01,9,37,10,17740,10,2026-02-05 15:00:51.609901
2025-01-01,9,38,5,12890,1,2026-02-05 15:00:51.610902
2025-01-01,9,39,2,1264,2,2026-02-05 15:00:51.610902
2025-01-01,9,40,7,14497,7,2026-02-05 15:00:51.611901
2025-01-01,9,41,6,15114,2,2026-02-05 15:00:51.612901
2025-01-01,9,42,1,3380,1,2026-02-05 15:00:51.612901
2025-01-01,9,43,4,13828,2,2026-02-05 15:00:51.614316
2025-01-01,9,44,7,14994,3,2026-02-05 15:00:51.615319
2025-01-01,9,45,11,7425,5,2026-02-05 15:00:51.616318
2025-01-01,9,46,4,16540,4,2026-02-05 15:00:51.617316
2025-01-01,9,47,7,16583,2,2026-02-05 15:00:51.617316
2025-01-01,9,48,6,3390,6,2026-02-05 15:00:51.618319
2025-01-01,9,49,9,39852,4,2026-02-05 15:00:51.619322
2025-01-01,9,50,7,28889,7,2026-02-05 15:00:51.619322
2025-01-01,10,1,5,21900,1,2026-02-05 15:00:51.620402
2025-01-01,10,2,4,18732,2,2026-02-05 15:00:51.621833
2025-01-01,10,3,6,27816,2,2026-02-05 15:00:51.621833
2025-01-01,10,4,8,14552,8,2026-02-05 15:00:51.623012
2025-01-01,10,5,3,6348,1,2026-02-05 15:00:51.623012
2025-01-01,10,6,5,13065,1,2026-02-05 15:00:51.624403
2025-01-01,10,7,7,14756,7,2026-02-05 15:00:51.625631
2025-01-01,10,8,7,5964,3,2026-02-05 15:00:51.625631
2025-01-01,10,9,5,20075,1,2026-02-05 15:00:51.626936
2025-01-01,10,10,4,2684,2,2026-02-05 15:00:51.627938
2025-01-01,10,11,7,22659,7,2026-02-05 15:00:51.627938
2025-01-01,10,12,5,11580,1,2026-02-05 15:00:51.628940
2025-01-01,10,13,2,8284,2,2026-02-05 15:00:51.629939
2025-01-01,10,14,8,3184,2,2026-02-05 15:00:51.630937
2025-01-01,10,15,5,23985,1,2026-02-05 15:00:51.631938
2025-01-01,10,16,3,2268,3,2026-02-05 15:00:51.631938
2025-01-01,10,17,4,4772,2,2026-02-05 15:00:51.632941
2025-01-01,10,18,5,250,5,2026-02-05 15:00:51.633940
2025-01-01,10,19,5,10920,5,2026-02-05 15:00:51.633940
2025-01-01,10,20,3,7056,1,2026-02-05 15:00:51.634938
2025-01-01,10,21,4,5944,2,2026-02-05 15:00:51.635941
2025-01-01,10,22,4,716,4,2026-02-05 15:00:51.635941
2025-01-01,10,23,5,13745,1,2026-02-05 15:00:51.636940
2025-01-01,10,24,7,34594,3,2026-02-05 15:00:51.636940
2025-01-01,10,25,5,5345,2,2026-02-05 15:00:51.638139
2025-01-01,10,26,4,4704,1,2026-02-05 15:00:51.638139
2025-01-01,10,27,5,1800,5,2026-02-05 15:00:51.639513
2025-01-01,10,28,7,26936,7,2026-02-05 15:00:51.640714
2025-01-01,10,29,6,17544,2,2026-02-05 15:00:51.641798
2025-01-01,10,30,5,3545,5,2026-02-05 15:00:51.641798
2025-01-01,10,31,6,14280,6,2026-02-05 15:00:51.642799
2025-01-01,10,32,3,5079,1,2026-02-05 15:00:51.642799
2025-01-01,10,33,6,13704,2,2026-02-05 15:00:51.643799
2025-01-01,10,34,10,24340,3,2026-02-05 15:00:51.644798
2025-01-01,10,35,5,6215,1,2026-02-05 15:00:51.645796
2025-01-01,10,36,3,13704,1,2026-02-05 15:00:51.646800
2025-01-01,10,37,6,10644,6,2026-02-05 15:00:51.647798
2025-01-01,10,38,9,23202,3,2026-02-05 15:00:51.647798
2025-01-01,10,39,6,3792,6,2026-02-05 15:00:51.648798
2025-01-01,10,40,3,6213,1,2026-02-05 15:00:51.648798
2025-01-01,10,41,6,15114,3,2026-02-05 15:00:51.650276
2025-01-01,10,42,5,16900,1,2026-02-05 15:00:51.650276
2025-01-01,10,43,1,3457,1,2026-02-05 15:00:51.651274
2025-01-01,10,44,5,10710,5,2026-02-05 15:00:51.651274
2025-01-01,10,45,2,1350,1,2026-02-05 15:00:51.652494
2025-01-01,10,46,6,24810,6,2026-02-05 15:00:51.653494
2025-01-01,10,47,6,14214,6,2026-02-05 15:00:51.653494
2025-01-01,10,48,3,1695,1,2026-02-05 15:00:51.654493
2025-01-01,10,49,6,26568,3,2026-02-05 15:00:51.654493
2025-01-01,10,50,7,28889,7,2026-02-05 15:00:51.655492
2025-01-02,1,1,4,17520,4,2026-02-05 15:00:51.655492
2025-01-02,1,2,4,18732,1,2026-02-05 15:00:51.656493
2025-01-02,1,3,8,37088,2,2026-02-05 15:00:51.656493
2025-01-02,1,4,5,9095,1,2026-02-05 15:00:51.657491
2025-01-02,1,5,9,19044,9,2026-02-05 15:00:51.657491
2025-01-02,1,6,4,10452,2,2026-02-05 15:00:51.658544
2025-01-02,1,7,6,12648,2,2026-02-05 15:00:51.658544
2025-01-02,1,8,5,4260,2,2026-02-05 15:00:51.659544
2025-01-02,1,9,6,24090,6,2026-02-05 15:00:51.659544
2025-01-02,1,10,7,4697,7,2026-02-05 15:00:51.660541
2025-01-02,1,11,5,16185,1,2026-02-05 15:00:51.660541
2025-01-02,1,12,3,6948,1,2026-02-05 15:00:51.661540
2025-01-02,1,13,3,12426,3,2026-02-05 15:00:51.661540
2025-01-02,1,14,7,2786,3,2026-02-05 15:00:51.662567
2025-01-02,1,15,3,14391,1,2026-02-05 15:00:51.662567
2025-01-02,1,16,7,5292,2,2026-02-05 15:00:51.662567
2025-01-02,1,17,3,3579,1,2026-02-05 15:00:51.663659
2025-01-02,1,18,3,150,1,2026-02-05 15:00:51.663659
2025-01-02,1,19,8,17472,2,2026-02-05 15:00:51.665116
2025-01-02,1,20,0,0,0,2026-02-05 15:00:51.665116
2025-01-02,1,21,4,5944,4,2026-02-05 15:00:51.666121
2025-01-02,1,22,8,1432,4,2026-02-05 15:00:51.666121
2025-01-02,1,23,5,13745,1,2026-02-05 15:00:51.667118
2025-01-02,1,24,4,19768,2,2026-02-05 15:00:51.667118
2025-01-02,1,25,4,4276,4,2026-02-05 15:00:51.668119
2025-01-02,1,26,5,5880,2,2026-02-05 15:00:51.668119
2025-01-02,1,27,5,1800,2,2026-02-05 15:00:51.668119
2025-01-02,1,28,11,42328,5,2026-02-05 15:00:51.669285
2025-01-02,1,29,5,14620,5,2026-02-05 15:00:51.669285
2025-01-02,1,30,5,3545,2,2026-02-05 15:00:51.669285
2025-01-02,1,31,8,19040,8,2026-02-05 15:00:51.670693
2025-01-02,1,32,8,13544,2,2026-02-05 15:00:51.670693
2025-01-02,1,33,5,11420,1,2026-02-05 15:00:51.671711
2025-01-02,1,34,7,17038,2,2026-02-05 15:00:51.671711
2025-01-02,1,35,8,9944,4,2026-02-05 15:00:51.672696
2025-01-02,1,36,4,18272,4,2026-02-05 15:00:51.672696
2025-01-02,1,37,8,14192,4,2026-02-05 15:00:51.672696
2025-01-02,1,38,6,15468,6,2026-02-05 15:00:51.673701
2025-01-02,1,39,6,3792,3,2026-02-05 15:00:51.673701
2025-01-02,1,40,8,16568,8,2026-02-05 15:00:51.675006
2025-01-02,1,41,9,22671,4,2026-02-05 15:00:51.675006
2025-01-02,1,42,2,6760,1,2026-02-05 15:00:51.676472
2025-01-02,1,43,2,6914,2,2026-02-05 15:00:51.676472
2025-01-02,1,44,3,6426,3,2026-02-05 15:00:51.677471
2025-01-02,1,45,4,2700,1,2026-02-05 15:00:51.677471
2025-01-02,1,46,6,24810,3,2026-02-05 15:00:51.677471
2025-01-02,1,47,9,21321,4,2026-02-05 15:00:51.678828
2025-01-02,1,48,25,14125,25,2026-02-05 15:00:51.678828
2025-01-02,1,49,4,17712,1,2026-02-05 15:00:51.678828
2025-01-02,1,50,4,16508,2,2026-02-05 15:00:51.679984
2025-01-02,2,1,7,30660,3,2026-02-05 15:00:51.679984
2025-01-02,2,2,12,56196,6,2026-02-05 15:00:51.679984
2025-01-02,2,3,42,194712,21,2026-02-05 15:00:51.680990
2025-01-02,2,4,5,9095,1,2026-02-05 15:00:51.680990
2025-01-02,2,5,3,6348,1,2026-02-05 15:00:51.680990
2025-01-02,2,6,4,10452,1,2026-02-05 15:00:51.682381
2025-01-02,2,7,4,8432,1,2026-02-05 15:00:51.682381
2025-01-02,2,8,2,1704,2,2026-02-05 15:00:51.683376
2025-01-02,2,9,3,12045,1,2026-02-05 15:00:51.683376
2025-01-02,2,10,4,2684,2,2026-02-05 15:00:51.683376
2025-01-02,2,11,4,12948,2,2026-02-05 15:00:51.684416
2025-01-02,2,12,7,16212,3,2026-02-05 15:00:51.684416
2025-01-02,2,13,7,28994,3,2026-02-05 15:00:51.684416
2025-01-02,2,14,6,2388,2,2026-02-05 15:00:51.685852
2025-01-02,2,15,5,23985,5,2026-02-05 15:00:51.685852
2025-01-02,2,16,8,6048,8,2026-02-05 15:00:51.686857
2025-01-02,2,17,4,4772,2,2026-02-05 15:00:51.686857
2025-01-02,2,18,2,100,1,2026-02-05 15:00:51.686857
2025-01-02,2,19,6,13104,2,2026-02-05 15:00:51.688103
2025-01-02,2,20,8,18816,8,2026-02-05 15:00:51.688103
2025-01-02,2,21,7,10402,7,2026-02-05 15:00:51.688103
2025-01-02,2,22,1,179,1,2026-02-05 15:00:51.689461
2025-01-02,2,23,3,8247,1,2026-02-05 15:00:51.689461
2025-01-02,2,24,4,19768,1,2026-02-05 15:00:51.690438
2025-01-02,2,25,3,3207,3,2026-02-05 15:00:51.691434
2025-01-02,2,26,7,8232,7,2026-02-05 15:00:51.691434
2025-01-02,2,27,7,2520,7,2026-02-05 15:00:51.692442
2025-01-02,2,28,9,34632,3,2026-02-05 15:00:51.692442
2025-01-02,2,29,4,11696,4,2026-02-05 15:00:51.692442
2025-01-02,2,30,4,2836,1,2026-02-05 15:00:51.693621
2025-01-02,2,31,6,14280,6,2026-02-05 15:00:51.693621
2025-01-02,2,32,4,6772,4,2026-02-05 15:00:51.694643
2025-01-02,2,33,4,9136,4,2026-02-05 15:00:51.694643
2025-01-02,2,34,6,14604,6,2026-02-05 15:00:51.695620
2025-01-02,2,35,4,4972,2,2026-02-05 15:00:51.695620
2025-01-02,2,36,4,18272,1,2026-02-05 15:00:51.696702
2025-01-02,2,37,5,8870,1,2026-02-05 15:00:51.696702
2025-01-02,2,38,9,23202,3,2026-02-05 15:00:51.697694
2025-01-02,2,39,4,2528,2,2026-02-05 15:00:51.697694
2025-01-02,2,40,4,8284,4,2026-02-05 15:00:51.698706
2025-01-02,2,40,4,8284,1,2026-02-05 15:00:51.698706
2025-01-02,2,41,3,7557,1,2026-02-05 15:00:51.698706
2025-01-02,2,42,7,23660,7,2026-02-05 15:00:51.699932
2025-01-02,2,43,1,3457,1,2026-02-05 15:00:51.700932
2025-01-02,2,44,11,23562,11,2026-02-05 15:00:51.700932
2025-01-02,2,45,4,2700,1,2026-02-05 15:00:51.700932
2025-01-02,2,46,3,12405,3,2026-02-05 15:00:51.702317
2025-01-02,2,47,6,14214,6,2026-02-05 15:00:51.702317
2025-01-02,2,48,7,3955,7,2026-02-05 15:00:51.703320
2025-01-02,2,49,3,13284,1,2026-02-05 15:00:51.703320
2025-01-02,2,50,5,20635,2,2026-02-05 15:00:51.703320
2025-01-02,3,1,4,17520,2,2026-02-05 15:00:51.704318
2025-01-02,3,2,8,37464,2,2026-02-05 15:00:51.704318
2025-01-02,3,3,2,9272,1,2026-02-05 15:00:51.705322
2025-01-02,3,4,36,65484,12,2026-02-05 15:00:51.705322
2025-01-02,3,5,6,12696,2,2026-02-05 15:00:51.706335
2025-01-02,3,6,4,10452,4,2026-02-05 15:00:51.706335
2025-01-02,3,7,7,14756,7,2026-02-05 15:00:51.707325
2025-01-02,3,8,5,4260,2,2026-02-05 15:00:51.707325
2025-01-02,3,9,7,28105,3,2026-02-05 15:00:51.708318
2025-01-02,3,10,2,1342,2,2026-02-05 15:00:51.708318
2025-01-02,3,11,3,9711,1,2026-02-05 15:00:51.708318
2025-01-02,3,12,2,4632,1,2026-02-05 15:00:51.709336
2025-01-02,3,13,7,28994,7,2026-02-05 15:00:51.709336
2025-01-02,3,14,7,2786,3,2026-02-05 15:00:51.709336
2025-01-02,3,15,4,19188,1,2026-02-05 15:00:51.710759
2025-01-02,3,16,7,5292,7,2026-02-05 15:00:51.711748
2025-01-02,3,17,4,4772,4,2026-02-05 15:00:51.711748
2025-01-02,3,18,7,350,2,2026-02-05 15:00:51.712747
2025-01-02,3,19,10,21840,3,2026-02-05 15:00:51.712747
2025-01-02,3,20,8,18816,2,2026-02-05 15:00:51.712747
2025-01-02,3,21,2,2972,2,2026-02-05 15:00:51.713854
2025-01-02,3,22,8,1432,2,2026-02-05 15:00:51.713854
2025-01-02,3,23,6,16494,2,2026-02-05 15:00:51.714856
2025-01-02,3,24,6,29652,2,2026-02-05 15:00:51.714856
2025-01-02,3,25,8,8552,2,2026-02-05 15:00:51.714856
2025-01-02,3,26,3,3528,1,2026-02-05 15:00:51.715876
2025-01-02,3,27,42,15120,42,2026-02-05 15:00:51.715876
2025-01-02,3,28,2,7696,2,2026-02-05 15:00:51.716855
2025-01-02,3,29,8,23392,2,2026-02-05 15:00:51.716855
2025-01-02,3,30,4,2836,1,2026-02-05 15:00:51.717854
2025-01-02,3,31,4,9520,2,2026-02-05 15:00:51.717854
2025-01-02,3,32,4,6772,4,2026-02-05 15:00:51.718854
2025-01-02,3,33,2,4568,1,2026-02-05 15:00:51.718854
2025-01-02,3,34,6,14604,2,2026-02-05 15:00:51.718854
2025-01-02,3,35,4,4972,2,2026-02-05 15:00:51.719856
2025-01-02,3,36,7,31976,2,2026-02-05 15:00:51.720857
2025-01-02,3,37,3,5322,1,2026-02-05 15:00:51.720857
2025-01-02,3,38,3,7734,1,2026-02-05 15:00:51.721854
2025-01-02,3,39,3,1896,1,2026-02-05 15:00:51.721854
2025-01-02,3,40,4,8284,2,2026-02-05 15:00:51.722856
2025-01-02,3,41,1,2519,1,2026-02-05 15:00:51.722856
2025-01-02,3,42,5,16900,2,2026-02-05 15:00:51.722856
2025-01-02,3,43,7,24199,2,2026-02-05 15:00:51.723853
2025-01-02,3,44,5,10710,1,2026-02-05 15:00:51.723853
2025-01-02,3,45,6,4050,6,2026-02-05 15:00:51.724856
2025-01-02,3,46,5,20675,1,2026-02-05 15:00:51.724856
2025-01-02,3,47,3,7107,1,2026-02-05 15:00:51.725859
2025-01-02,3,48,4,2260,2,2026-02-05 15:00:51.725859
2025-01-02,3,49,5,22140,5,2026-02-05 15:00:51.726854
2025-01-02,3,50,12,49524,6,2026-02-05 15:00:51.726854
2025-01-02,4,1,0,0,0,2026-02-05 15:00:51.727862
2025-01-02,4,2,6,28098,6,2026-02-05 15:00:51.727862
2025-01-02,4,3,4,18544,1,2026-02-05 15:00:51.728859
2025-01-02,4,4,4,7276,2,2026-02-05 15:00:51.728859
2025-01-02,4,5,2,4232,1,2026-02-05 15:00:51.728859
2025-01-02,4,6,36,94068,18,2026-02-05 15:00:51.729862
2025-01-02,4,7,3,6324,1,2026-02-05 15:00:51.729862
2025-01-02,4,8,2,1704,2,2026-02-05 15:00:51.730858
2025-01-02,4,9,7,28105,7,2026-02-05 15:00:51.730858
2025-01-02,4,10,4,2684,2,2026-02-05 15:00:51.731882
2025-01-02,4,11,8,25896,2,2026-02-05 15:00:51.731882
2025-01-02,4,12,3,6948,1,2026-02-05 15:00:51.731882
2025-01-02,4,13,5,20710,2,2026-02-05 15:00:51.732861
2025-01-02,4,14,3,1194,1,2026-02-05 15:00:51.732861
2025-01-02,4,15,4,19188,4,2026-02-05 15:00:51.733861
2025-01-02,4,16,2,1512,2,2026-02-05 15:00:51.733861
2025-01-02,4,17,3,3579,1,2026-02-05 15:00:51.733861
2025-01-02,4,18,9,450,4,2026-02-05 15:00:51.735041
2025-01-02,4,19,8,17472,2,2026-02-05 15:00:51.735041
2025-01-02,4,20,4,9408,2,2026-02-05 15:00:51.736171
2025-01-02,4,21,5,7430,5,2026-02-05 15:00:51.736171
2025-01-02,4,22,11,1969,11,2026-02-05 15:00:51.737393
2025-01-02,4,23,8,21992,4,2026-02-05 15:00:51.737393
2025-01-02,4,24,4,19768,1,2026-02-05 15:00:51.738402
2025-01-02,4,25,2,2138,2,2026-02-05 15:00:51.738402
2025-01-02,4,26,7,8232,3,2026-02-05 15:00:51.739400
2025-01-02,4,27,5,1800,1,2026-02-05 15:00:51.739400
2025-01-02,4,28,8,30784,2,2026-02-05 15:00:51.740396
2025-01-02,4,29,5,14620,5,2026-02-05 15:00:51.740396
2025-01-02,4,30,7,4963,2,2026-02-05 15:00:51.740396
2025-01-02,4,31,6,14280,3,2026-02-05 15:00:51.741839
2025-01-02,4,32,7,11851,3,2026-02-05 15:00:51.742844
2025-01-02,4,33,7,15988,7,2026-02-05 15:00:51.742844
2025-01-02,4,34,4,9736,1,2026-02-05 15:00:51.742844
2025-01-02,4,35,8,9944,4,2026-02-05 15:00:51.743843
2025-01-02,4,36,4,18272,1,2026-02-05 15:00:51.743843
2025-01-02,4,37,5,8870,2,2026-02-05 15:00:51.744909
2025-01-02,4,38,4,10312,2,2026-02-05 15:00:51.744909
2025-01-02,4,39,2,1264,1,2026-02-05 15:00:51.744909
2025-01-02,4,40,6,12426,3,2026-02-05 15:00:51.746299
2025-01-02,4,41,2,5038,1,2026-02-05 15:00:51.746299
2025-01-02,4,42,3,10140,1,2026-02-05 15:00:51.747304
2025-01-02,4,43,4,13828,1,2026-02-05 15:00:51.747304
2025-01-02,4,44,6,12852,2,2026-02-05 15:00:51.748304
2025-01-02,4,45,5,3375,1,2026-02-05 15:00:51.748304
2025-01-02,4,46,2,8270,1,2026-02-05 15:00:51.748304
2025-01-02,4,47,6,14214,6,2026-02-05 15:00:51.749300
2025-01-02,4,48,2,1130,2,2026-02-05 15:00:51.750305
2025-01-02,4,49,8,35424,8,2026-02-05 15:00:51.750305
2025-01-02,4,50,4,16508,1,2026-02-05 15:00:51.750305
2025-01-02,5,1,12,52560,6,2026-02-05 15:00:51.751296
2025-01-02,5,2,7,32781,7,2026-02-05 15:00:51.752386
2025-01-02,5,3,6,27816,2,2026-02-05 15:00:51.752386
2025-01-02,5,4,4,7276,2,2026-02-05 15:00:51.753437
2025-01-02,5,5,6,12696,2,2026-02-05 15:00:51.753437
2025-01-02,5,6,4,10452,1,2026-02-05 15:00:51.753437
2025-01-02,5,7,0,0,0,2026-02-05 15:00:51.754539
2025-01-02,5,8,4,3408,4,2026-02-05 15:00:51.754539
2025-01-02,5,9,5,20075,1,2026-02-05 15:00:51.755541
2025-01-02,5,10,5,3355,5,2026-02-05 15:00:51.755541
2025-01-02,5,11,4,12948,4,2026-02-05 15:00:51.756846
2025-01-02,5,13,4,16568,1,2026-02-05 15:00:51.757864
2025-01-02,5,14,5,1990,1,2026-02-05 15:00:51.758853
2025-01-02,5,15,7,33579,3,2026-02-05 15:00:51.758853
2025-01-02,5,16,7,5292,7,2026-02-05 15:00:51.759865
2025-01-02,5,17,4,4772,2,2026-02-05 15:00:51.759865
2025-01-02,5,18,6,300,6,2026-02-05 15:00:51.760852
2025-01-02,5,19,4,8736,2,2026-02-05 15:00:51.760852
2025-01-02,5,20,8,18816,8,2026-02-05 15:00:51.761853
2025-01-02,5,21,7,10402,3,2026-02-05 15:00:51.761853
2025-01-02,5,22,3,537,3,2026-02-05 15:00:51.763177
2025-01-02,5,23,2,5498,1,2026-02-05 15:00:51.763177
2025-01-02,5,24,5,24710,2,2026-02-05 15:00:51.763177
2025-01-02,5,25,6,6414,2,2026-02-05 15:00:51.764202
2025-01-02,5,26,0,0,0,2026-02-05 15:00:51.765178
2025-01-02,5,28,5,19240,5,2026-02-05 15:00:51.765178
2025-01-02,5,29,6,17544,3,2026-02-05 15:00:51.766179
2025-01-02,5,30,4,2836,1,2026-02-05 15:00:51.766179
2025-01-02,5,31,5,11900,1,2026-02-05 15:00:51.767197
2025-01-02,5,32,6,10158,6,2026-02-05 15:00:51.767197
2025-01-02,5,33,7,15988,3,2026-02-05 15:00:51.767197
2025-01-02,5,34,7,17038,3,2026-02-05 15:00:51.767197
2025-01-02,5,35,7,8701,2,2026-02-05 15:00:51.768617
2025-01-02,5,36,5,22840,5,2026-02-05 15:00:51.769792
2025-01-02,5,37,7,12418,7,2026-02-05 15:00:51.769792
2025-01-02,5,38,0,0,0,2026-02-05 15:00:51.770890
2025-01-02,5,39,9,5688,4,2026-02-05 15:00:51.770890
2025-01-02,5,40,7,14497,3,2026-02-05 15:00:51.771900
2025-01-02,5,41,2,5038,1,2026-02-05 15:00:51.771900
2025-01-02,5,42,2,6760,1,2026-02-05 15:00:51.773303
2025-01-02,5,43,5,17285,5,2026-02-05 15:00:51.773303
2025-01-02,5,44,8,17136,8,2026-02-05 15:00:51.773303
2025-01-02,5,45,5,3375,1,2026-02-05 15:00:51.773303
2025-01-02,5,46,6,24810,2,2026-02-05 15:00:51.774798
2025-01-02,5,47,6,14214,2,2026-02-05 15:00:51.774798
2025-01-02,5,48,5,2825,5,2026-02-05 15:00:51.774798
2025-01-02,5,49,7,30996,3,2026-02-05 15:00:51.776306
2025-01-02,5,50,5,20635,2,2026-02-05 15:00:51.776306
2025-01-02,6,1,4,17520,2,2026-02-05 15:00:51.777312
2025-01-02,6,2,2,9366,1,2026-02-05 15:00:51.777312
2025-01-02,6,3,1,4636,1,2026-02-05 15:00:51.777312
2025-01-02,6,4,4,7276,4,2026-02-05 15:00:51.778307
2025-01-02,6,5,4,8464,4,2026-02-05 15:00:51.779353
2025-01-02,6,6,5,13065,2,2026-02-05 15:00:51.779353
2025-01-02,6,7,2,4216,1,2026-02-05 15:00:51.780351
2025-01-02,6,8,12,10224,12,2026-02-05 15:00:51.780351
2025-01-02,6,9,4,16060,1,2026-02-05 15:00:51.780351
2025-01-02,6,10,6,4026,6,2026-02-05 15:00:51.781628
2025-01-02,6,11,3,9711,1,2026-02-05 15:00:51.781628
2025-01-02,6,12,4,9264,1,2026-02-05 15:00:51.781628
2025-01-02,6,13,7,28994,7,2026-02-05 15:00:51.782792
2025-01-02,6,14,4,1592,1,2026-02-05 15:00:51.782792
2025-01-02,6,15,2,9594,1,2026-02-05 15:00:51.783813
2025-01-02,6,16,7,5292,3,2026-02-05 15:00:51.783813
2025-01-02,6,17,4,4772,1,2026-02-05 15:00:51.784790
2025-01-02,6,18,5,250,2,2026-02-05 15:00:51.784790
2025-01-02,6,19,3,6552,1,2026-02-05 15:00:51.785789
2025-01-02,6,20,9,21168,4,2026-02-05 15:00:51.785789
2025-01-02,6,21,4,5944,2,2026-02-05 15:00:51.786991
2025-01-02,6,22,7,1253,3,2026-02-05 15:00:51.786991
2025-01-02,6,23,2,5498,1,2026-02-05 15:00:51.787989
2025-01-02,6,24,7,34594,7,2026-02-05 15:00:51.787989
2025-01-02,6,25,4,4276,1,2026-02-05 15:00:51.788991
2025-01-02,6,26,6,7056,6,2026-02-05 15:00:51.788991
2025-01-02,6,27,3,1080,3,2026-02-05 15:00:51.789992
2025-01-02,6,28,4,15392,1,2026-02-05 15:00:51.789992
2025-01-02,6,29,1,2924,1,2026-02-05 15:00:51.790991
2025-01-02,6,30,4,2836,1,2026-02-05 15:00:51.790991
2025-01-02,6,31,5,11900,1,2026-02-05 15:00:51.791993
2025-01-02,6,32,2,3386,1,2026-02-05 15:00:51.792993
2025-01-02,6,33,5,11420,5,2026-02-05 15:00:51.792993
2025-01-02,6,34,5,12170,1,2026-02-05 15:00:51.793991
2025-01-02,6,35,2,2486,1,2026-02-05 15:00:51.793991
2025-01-02,6,36,3,13704,1,2026-02-05 15:00:51.794992
2025-01-02,6,37,7,12418,2,2026-02-05 15:00:51.794992
2025-01-02,6,38,7,18046,7,2026-02-05 15:00:51.795991
2025-01-02,6,39,3,1896,1,2026-02-05 15:00:51.795991
2025-01-02,6,40,6,12426,6,2026-02-05 15:00:51.796995
2025-01-02,6,41,9,22671,3,2026-02-05 15:00:51.798001
2025-01-02,6,42,6,20280,3,2026-02-05 15:00:51.798001
2025-01-02,6,43,10,34570,3,2026-02-05 15:00:51.798991
2025-01-02,6,44,2,4284,1,2026-02-05 15:00:51.798991
2025-01-02,6,45,1,675,1,2026-02-05 15:00:51.799990
2025-01-02,6,46,5,20675,5,2026-02-05 15:00:51.799990
2025-01-02,6,47,8,18952,4,2026-02-05 15:00:51.800992
2025-01-02,6,48,8,4520,2,2026-02-05 15:00:51.801992
2025-01-02,6,49,4,17712,1,2026-02-05 15:00:51.803016
2025-01-02,6,50,4,16508,4,2026-02-05 15:00:51.803016
2025-01-02,7,1,9,39420,3,2026-02-05 15:00:51.804359
2025-01-02,7,2,2,9366,2,2026-02-05 15:00:51.804359
2025-01-02,7,3,4,18544,2,2026-02-05 15:00:51.805470
2025-01-02,7,4,4,7276,1,2026-02-05 15:00:51.805470
2025-01-02,7,5,4,8464,1,2026-02-05 15:00:51.806502
2025-01-02,7,6,7,18291,2,2026-02-05 15:00:51.806502
2025-01-02,7,7,6,12648,6,2026-02-05 15:00:51.807526
2025-01-02,7,8,6,5112,3,2026-02-05 15:00:51.807526
2025-01-02,7,9,7,28105,3,2026-02-05 15:00:51.808521
2025-01-02,7,10,4,2684,4,2026-02-05 15:00:51.808521
2025-01-02,7,11,6,19422,3,2026-02-05 15:00:51.809539
2025-01-02,7,12,7,16212,7,2026-02-05 15:00:51.809539
2025-01-02,7,13,5,20710,2,2026-02-05 15:00:51.810549
2025-01-02,7,14,7,2786,2,2026-02-05 15:00:51.811876
2025-01-02,7,15,6,28782,2,2026-02-05 15:00:51.811876
2025-01-02,7,16,7,5292,3,2026-02-05 15:00:51.812869
2025-01-02,7,17,9,10737,4,2026-02-05 15:00:51.814297
2025-01-02,7,18,3,150,1,2026-02-05 15:00:51.814297
2025-01-02,7,19,5,10920,5,2026-02-05 15:00:51.815511
2025-01-02,7,20,7,16464,3,2026-02-05 15:00:51.815511
2025-01-02,7,21,4,5944,1,2026-02-05 15:00:51.816543
